Probes	GSM65752	GSM65753	GSM65755	GSM65757	GSM65758	GSM65760	GSM65761	GSM65762	GSM65763	GSM65764	GSM65767	GSM65768	GSM65769	GSM65770	GSM65771	GSM65772	GSM65773	GSM65774	GSM65775	GSM65776	GSM65779	GSM65781	GSM65783	GSM65784	GSM65785	GSM65786	GSM65788	GSM65789	GSM65790	GSM65791	GSM65792	GSM65793	GSM65794	GSM65795	GSM65796	GSM65797	GSM65798	GSM65799	GSM65800	GSM65801	GSM65803	GSM65804	GSM65805	GSM65806	GSM65807	GSM65808	GSM65811	GSM65814	GSM65815	GSM65816	GSM65817	GSM65818	GSM65819	GSM65821	GSM65822	GSM65824	GSM65830	GSM65831	GSM65832	GSM65833	GSM65834	GSM65836	GSM65837	GSM65839	GSM65841	GSM65842	GSM65843	GSM65844	GSM65845	GSM65848	GSM65850	GSM65853	GSM65855	GSM65857	GSM65860	GSM65861	GSM65862	GSM65863	GSM65865	GSM65866	GSM65867	GSM65868	GSM65869	GSM65870	GSM65871	GSM65872	GSM65873	GSM65874	GSM65875	GSM65878	GSM65880
200854_at	8.312142	8.11065	7.731582	7.240488	7.582106	7.480661	8.389027	8.207287	7.339776	8.577836	8.043116	8.006596	7.576168	7.975999	7.966522	8.020572	8.258546	7.875154	8.373017	7.888802	8.192296	8.136404	8.018395	7.515638	7.508427	8.40246	8.234306	8.424949	7.944753	8.079167	8.111158	7.841304	7.613913	7.695331	8.347648	8.086543	7.927104	8.064656	7.97696	7.842859	7.825227	7.234703	7.221284	7.515567	7.910736	7.405333	8.123106	7.548429	7.951302	7.94487	7.79064	8.199455	7.920903	9.092197	7.602559	8.595135	8.912716	8.298479	8.059666	7.721782	8.683868	8.453937	7.809652	8.711705	7.596812	7.988086	8.161613	8.296366	7.645157	8.834458	8.522545	8.832014	8.63827	9.023009	8.737292	7.814618	7.079616	8.455774	8.163728	8.544277	8.687363	8.191699	8.485275	8.093536	8.846404	7.980483	8.633211	8.586619	5.821833	8.585938	8.063777
213463_s_at	6.20799	6.278835	6.112189	6.393378	6.257512	6.311289	6.415968	6.206025	6.278872	6.391083	6.023289	6.135639	6.204829	6.243281	6.165249	6.366057	6.100917	6.201575	6.427791	6.39283	6.179485	6.073298	6.428991	6.382161	6.285826	6.571427	6.492565	6.277704	6.284628	6.522184	6.143819	6.58551	6.036481	5.844791	6.685977	6.477085	6.248203	6.334088	6.033594	6.142272	5.786197	6.089606	5.925708	6.175694	6.224082	6.52764	6.237165	6.180033	6.151931	6.387657	6.250682	6.447126	6.313288	6.210367	6.178385	6.05443	6.409903	6.069621	6.14462	6.059049	6.147148	6.066706	6.05578	6.145183	5.941512	5.809976	6.044502	6.098876	5.937986	6.168479	5.944275	6.083971	6.181002	6.100809	6.303001	5.958674	6.196358	6.213263	6.097375	6.078182	6.133801	6.017538	6.188374	5.937383	6.517039	6.459363	6.168458	6.445585	6.255966	6.160748	6.177976
220633_s_at	8.102922	8.326782	8.283866	7.802978	8.263179	8.275768	8.351775	7.692714	8.296264	8.168918	8.341186	8.287137	8.106674	8.181052	8.415966	8.303155	8.005187	8.158253	8.262515	8.245197	8.028615	8.193398	8.268574	8.474261	8.326455	8.488154	8.333698	8.440405	8.004337	8.294458	8.021736	8.452035	8.436088	8.501665	8.271175	8.380675	8.421396	8.498927	8.384917	8.583528	8.307027	8.942403	8.15867	8.29556	8.424775	8.403864	8.292161	8.52689	8.069207	8.427395	8.262913	8.29486	8.043775	8.668792	9.571321	8.650939	8.961456	8.469015	8.380238	8.674735	8.446108	9.050428	8.178236	8.316272	8.719906	8.908913	9.242258	8.692398	9.248726	9.153703	8.631666	8.673307	8.876955	8.531006	8.468992	8.576739	9.780747	8.757257	9.053836	8.68511	8.376652	8.657827	8.972868	8.46116	8.30009	8.327054	8.519152	8.336877	9.033085	9.232716	8.924583
215089_s_at	9.408444	9.341451	9.162707	9.334116	9.322939	9.034219	9.308239	9.354872	9.115676	9.202139	9.010765	8.695601	9.036401	8.866983	8.981858	9.229481	9.456627	9.033639	8.760875	9.394094	9.323163	9.191695	9.340273	9.303281	9.301175	9.226252	9.289401	9.110715	8.882864	9.234119	9.468668	9.269582	9.139255	8.759185	8.912677	8.95804	9.259145	9.112259	9.056521	9.373951	9.369823	9.518914	9.561415	8.734794	9.009223	8.872276	9.359584	9.066367	9.401742	9.495489	8.932081	8.880334	9.307012	9.536895	9.131295	9.224476	8.67701	9.959037	9.346415	8.908375	9.160679	9.122999	9.730885	8.722832	8.994339	9.194518	9.085377	9.341304	9.01484	9.205082	8.997911	9.00244	9.443742	9.154935	9.320911	8.995022	9.509916	8.729788	9.151082	9.231238	9.141675	8.851213	9.480596	9.11428	8.737815	8.970305	9.200758	8.821946	8.910693	9.335534	8.915855
215824_at	4.542663	4.451322	4.346599	4.489544	4.422186	4.596696	4.534375	4.461461	4.436011	4.428996	4.515279	4.368653	4.455674	4.519792	4.844223	4.687209	4.557312	4.450637	4.378736	4.450325	4.50635	4.615181	4.771973	4.643659	4.407089	4.387444	4.331615	4.716726	4.41523	4.55235	4.522844	4.555858	4.903673	4.473486	4.662171	4.59926	4.25278	4.529819	4.507025	4.504238	4.62515	4.893077	4.515511	4.684914	4.845551	4.844772	4.468213	4.791164	4.478456	4.769654	4.629862	4.532459	4.516739	5.132422	5.281628	5.0721	4.976966	5.270331	4.912288	5.406896	4.882637	5.151185	5.084276	4.955267	5.092188	4.780312	4.735372	5.374115	5.077537	5.197085	5.19984	5.407781	4.919973	5.037151	5.282137	5.020502	5.074998	4.996007	4.909255	5.090997	5.277124	5.071978	4.733802	4.93866	5.399461	5.348769	5.111117	5.414854	5.048992	5.060776	5.081837
209823_x_at	8.7153	9.066505	8.17453	8.490712	9.802101	8.834878	10.25864	8.445146	9.730445	9.238326	10.243309	10.344841	10.414729	8.897796	10.544645	11.976903	9.958745	9.093555	10.944922	10.048443	9.769945	9.449732	8.956979	9.417027	8.604304	9.259548	9.942103	8.818102	10.313368	8.791891	9.553517	8.750229	10.577285	9.524176	8.825821	8.503209	9.469889	9.091883	9.357348	9.351832	10.134155	9.742303	8.563736	9.157798	10.178203	9.369487	9.636891	9.370997	8.155585	8.705967	10.956056	8.990587	10.504804	9.458495	10.99948	9.220335	7.628132	8.380751	8.82248	9.816115	9.073474	9.662894	10.408472	9.891551	11.626431	9.149876	10.127651	8.316434	9.173793	9.143835	12.230215	9.750174	9.453354	8.939829	8.89033	9.524408	9.050212	9.902602	8.886336	9.340781	9.628923	8.593933	9.961953	10.864802	8.575691	9.422383	9.292586	7.162655	7.663701	8.324373	8.81862
206892_at	7.203129	7.107822	7.269557	7.044884	7.13525	7.427027	7.44013	6.965873	7.220991	7.181914	7.459581	7.391179	7.170382	7.122452	7.403893	7.372063	7.253129	7.157758	7.085118	7.328937	7.174803	7.454159	7.136317	7.110434	7.139168	7.345107	7.042201	7.212287	7.251843	7.446345	7.169805	7.190525	7.635123	7.401695	7.087752	7.472969	6.903844	7.319531	7.204683	7.191974	7.209233	7.233007	7.426487	7.220569	7.571555	7.093811	7.061451	7.334842	7.032153	7.185992	7.34834	7.363797	7.068247	6.675067	6.651188	6.7135	6.743642	6.983922	6.897188	6.852487	6.76633	6.613041	6.735671	7.000463	6.783165	7.269692	6.731493	6.949535	7.082495	6.864863	7.123466	6.890945	6.619855	6.749773	6.810744	6.935454	6.810615	6.560062	6.943586	7.038609	6.859816	6.96858	6.965011	6.850669	7.00066	6.861378	6.731218	6.737148	7.242295	6.825335	7.020769
214713_at	8.290534	7.708624	7.678591	7.671137	7.437122	8.240801	7.706669	8.006409	7.553201	7.728798	8.107008	7.827594	7.967788	7.677091	8.241213	7.848177	7.904651	7.737039	7.60053	7.834424	7.86417	8.013627	8.227966	7.582151	7.458939	7.258979	7.521919	7.930288	7.832952	8.040118	7.685651	7.973592	8.374446	8.146225	7.507128	7.92391	7.620551	7.812402	7.658308	7.539713	7.688921	7.767067	7.898552	8.248868	8.015155	7.818608	7.474374	8.070471	7.714075	8.00304	8.024765	7.867632	7.900897	8.375432	8.630317	8.246648	8.093994	8.231973	8.257077	8.583226	7.833369	8.334964	8.229574	8.209077	8.442106	8.428862	8.253577	8.378247	8.535479	8.334403	8.285762	8.388566	7.947363	8.400833	8.267942	8.414931	8.25983	8.332436	8.38526	8.603275	8.433435	8.428444	8.216266	8.284752	8.515927	8.293185	8.400825	8.468037	8.566979	8.251245	8.53581
219991_at	7.201594	7.098907	7.049729	7.493126	7.042299	7.655291	7.185896	7.384798	7.033417	7.287754	7.57676	7.289878	7.016944	7.443375	7.808765	7.423247	6.843706	7.154406	7.117348	6.924652	6.98992	7.474115	7.372487	7.161789	6.910536	7.082733	7.010324	7.219208	7.253587	7.422666	7.379535	7.156738	7.613738	7.536612	7.163601	7.412795	7.273244	7.295367	7.163378	7.062476	7.379915	7.198399	7.498472	7.378227	7.52692	7.464163	7.174198	7.590561	7.289826	7.262412	7.395032	7.62168	7.388089	7.592339	8.109505	8.105367	7.774362	7.655804	7.756091	8.354214	7.568836	8.060544	7.77915	7.8043	7.977941	8.258033	8.121389	8.306214	8.168574	8.089412	8.080365	8.392911	7.520751	7.786369	7.933589	8.029082	7.588998	7.890231	8.152563	7.629653	7.972085	7.931039	7.769765	7.830969	8.046298	7.973132	8.466116	8.323068	8.110547	8.137412	8.091296
212927_at	6.627977	6.523248	6.126021	6.750818	6.41424	6.461005	6.392513	6.301119	6.371432	6.427497	6.158409	5.976856	6.310904	6.450656	6.382924	6.33667	6.547737	6.449785	6.365468	6.31682	6.847522	6.381315	6.959448	6.753025	6.417358	5.775728	6.578566	6.579071	6.317798	6.534062	6.633071	6.347842	6.200878	6.363578	6.749517	6.281039	6.614249	6.547179	6.14765	6.23946	6.464255	7.147961	6.567834	6.463245	6.25831	6.580995	6.320182	6.455292	6.582419	6.742872	6.182563	6.053804	6.294186	5.97245	6.105525	6.139649	6.223948	5.64678	5.947455	6.082946	5.608427	5.989221	6.410658	5.722131	6.28143	5.365719	5.818062	6.035754	5.703868	6.030094	6.126767	5.64654	6.226415	6.029344	6.189093	5.838327	5.994539	6.054113	5.811609	6.240373	6.109872	6.164336	5.63224	6.191986	6.259228	5.791534	6.426127	6.802449	5.853961	6.025526	5.920539
212924_s_at	6.628558	6.28687	6.219308	6.20011	6.650692	6.420235	6.684198	6.10223	6.22275	6.031711	6.367081	6.151329	6.024124	6.253763	6.673137	6.305023	6.364673	6.396337	5.931248	6.263288	6.285775	6.28255	6.508177	6.079592	6.166267	6.183847	6.387408	6.577985	6.344099	6.411735	6.378279	6.518427	6.680534	6.360143	6.248491	6.389075	6.346478	6.301582	6.105977	6.317739	6.578037	6.598162	6.613618	6.489547	6.451863	6.512695	6.308207	6.57332	6.322761	6.802729	6.202668	6.151172	6.311266	5.666906	5.571422	5.466868	5.428885	6.116771	5.696763	5.601048	5.724586	5.682153	5.87241	5.690754	5.97614	5.716547	5.457057	5.651713	5.691883	5.739714	5.726488	5.539704	5.507101	5.653923	5.596199	5.578715	5.669986	5.454866	5.784282	5.82503	5.548079	5.766746	5.335431	5.642732	6.116443	5.924003	5.882867	6.241287	6.067356	5.763785	5.636932
214679_x_at	7.807669	8.392659	8.55749	8.194529	8.433399	7.763995	7.568673	8.26581	8.138419	8.569525	8.135612	8.402871	8.233627	8.419392	8.038691	8.099433	8.587426	8.536507	8.125444	8.544249	8.274084	8.467816	8.099299	8.247508	8.70406	8.874561	8.128412	8.067654	8.043105	7.991459	8.02074	8.169125	8.107252	8.600777	8.141641	8.199358	8.492207	8.019592	8.574083	8.9888	8.576666	8.229162	7.98442	7.850837	8.363782	8.317344	8.411499	8.424007	8.370715	7.779378	8.189709	7.908371	7.963138	8.798282	8.750546	8.984691	9.235121	9.532327	8.832592	8.282276	7.950639	8.538432	8.390375	8.8491	8.568281	7.896917	9.477934	9.095608	8.919894	8.999077	8.721892	8.934918	8.968075	8.70814	9.062427	9.1795	8.896736	8.619685	9.179931	8.956345	9.270459	8.798742	9.306266	8.437442	8.375604	8.389757	8.480283	8.26323	8.757111	9.080417	9.119964
204972_at	7.357805	7.850443	7.439871	8.277834	8.629953	9.476233	8.721523	8.108735	8.1212	8.763756	8.846162	9.348975	9.366108	7.775318	8.047361	9.189909	8.068747	7.914755	9.305064	8.518471	8.408126	8.389749	8.005182	8.128906	7.799203	7.680835	8.095649	7.836182	10.165533	8.090247	10.400942	7.648372	8.92555	8.110625	7.552335	8.651134	9.14654	7.842472	8.051395	8.426474	7.59941	7.628805	8.700804	8.317131	7.653713	8.042141	8.594066	7.908926	7.403137	7.552233	8.580282	8.863457	9.060364	8.623597	8.739143	8.434638	7.983001	8.027802	8.760097	8.66175	9.177353	7.342608	7.370663	7.964489	8.940424	10.646443	9.399447	9.46636	7.545779	8.25982	9.095069	8.034203	10.990471	9.474066	7.522109	8.096071	7.052426	8.972384	7.104671	8.14875	8.193283	7.05448	7.41002	9.400245	7.177725	9.789074	7.782303	7.393135	8.557687	7.911597	7.48238
220597_s_at	8.34232	8.230131	8.012995	8.353604	8.152757	7.55774	8.028236	8.262367	7.816297	7.944777	8.312743	7.591518	7.529193	7.760977	7.765586	7.789304	8.501123	8.07663	7.701928	8.272552	7.947091	7.723467	7.714557	8.108717	8.136657	8.360501	8.343339	7.942647	7.790063	7.953995	7.791853	7.849596	7.395515	7.701498	7.886845	7.757147	8.294619	7.972459	7.941866	8.083101	8.359708	7.880366	7.729362	7.093103	7.761348	7.89933	8.129589	7.890516	8.148829	7.734499	7.816651	8.040327	7.710896	8.503727	8.044704	8.705207	8.238955	9.107441	8.577277	8.582891	9.105249	9.024796	8.455966	8.457365	8.184394	7.75551	8.093339	8.479107	8.580161	8.647985	8.252837	8.675829	8.868669	8.798005	8.805603	8.270118	8.909361	8.413079	8.877436	8.3261	8.484531	9.023662	8.427546	8.453845	8.359562	8.113563	8.58135	8.18956	8.19551	8.824028	8.579926
211493_x_at	6.534705	6.330838	6.482007	6.431021	6.474058	6.498268	6.546954	6.641279	6.400509	6.572154	6.525356	6.626685	6.613192	6.631646	6.703873	6.333662	6.683373	6.741064	6.540229	6.514728	6.471875	6.597603	6.635146	6.32598	6.436299	6.907082	6.316741	6.572415	6.374545	6.558051	6.3173	6.477111	6.774371	6.755113	6.446368	6.614497	6.425917	6.537215	6.433195	6.33564	6.587899	6.480059	6.459637	6.610475	6.654993	6.411712	6.428843	6.720181	6.565194	6.50981	6.738569	6.57521	6.660172	5.943333	6.040813	6.158014	5.952485	6.097555	6.091035	6.134157	5.784966	6.315621	6.028616	5.901619	6.107138	6.121872	5.766297	6.206858	6.143856	6.002728	5.832948	6.259953	5.877463	6.446871	6.16752	6.112783	5.998975	6.032897	6.039334	6.223717	6.106751	6.200502	6.604794	6.141619	6.198161	6.169436	6.062659	6.060078	6.064738	5.879872	6.004925
220094_s_at	9.945691	7.859472	8.808568	9.102253	7.986458	8.451065	8.677456	8.328992	8.116467	8.072079	7.671801	8.550529	8.120277	7.846347	7.716756	8.28972	8.592179	8.491904	7.995322	7.38424	7.820381	8.081396	7.702849	8.15258	8.151324	8.250153	7.9596	7.274836	8.204074	8.098849	9.307711	7.753875	8.613443	8.778154	8.207707	7.722417	7.621863	7.981836	7.879422	8.237306	8.081228	9.408528	9.33937	8.676911	7.354689	8.378234	7.924948	7.784035	8.493336	9.005748	7.267417	8.100931	8.583089	7.837905	8.989444	8.485526	8.523058	8.577633	8.247178	7.637315	9.523456	7.846289	8.331504	8.280509	7.818714	8.92751	8.922155	7.207061	8.15809	8.051764	8.344586	7.832858	8.020264	8.323775	7.768163	8.332105	8.048018	8.980411	8.73335	8.377473	7.711383	8.264085	8.583021	8.356537	8.253204	8.212511	7.890342	8.591342	8.362055	7.623818	8.294997
202497_x_at	7.81751	7.606888	7.333675	7.584043	7.357472	7.904272	7.632811	8.041443	8.143196	8.071487	7.553239	8.204132	8.104453	8.07034	8.254155	8.360733	7.927807	7.679941	8.25617	8.314145	7.548145	7.755548	8.495336	7.914301	7.846894	7.413316	7.893422	8.376018	9.02197	7.685146	8.101005	7.422111	8.064564	7.683082	7.715528	7.628008	7.411803	7.730289	7.852137	7.493619	8.277908	7.15098	7.817292	8.196106	8.422453	8.011629	7.687846	8.139124	7.443135	7.935101	7.990559	8.088167	8.027763	7.638159	8.954812	7.088115	6.982112	6.66245	6.868856	7.794142	7.051923	7.426404	7.240244	7.375927	7.357195	7.86919	7.982698	7.095184	7.513206	7.560331	7.489287	7.265302	6.892633	7.776206	7.246734	8.455053	7.39349	8.045924	7.901787	7.748405	7.523955	7.245082	7.106246	7.482725	6.9562	7.702938	7.657255	7.066149	6.859231	7.375277	7.367012
206576_s_at	7.013031	6.944659	7.15707	7.328684	7.33441	7.498631	7.365285	6.891233	7.188898	6.769259	6.961571	6.790535	7.030459	6.967264	7.111564	7.237732	7.044614	6.614191	6.853959	7.101803	7.080015	8.506865	7.252948	7.160088	7.159975	6.880596	7.53621	6.906988	6.853959	7.184419	6.7609	7.170862	7.490778	7.208743	6.940935	7.127523	6.664638	7.550385	6.876745	6.95601	7.198164	7.156737	7.98709	7.881286	7.016833	6.807972	7.113369	7.154347	6.910389	7.105988	7.269465	6.961151	7.17101	7.099613	7.025863	7.90041	7.446642	7.129568	7.997429	6.943956	7.055406	7.084501	7.204052	6.93295	8.841717	7.925255	8.284001	8.400001	10.29058	7.26518	7.886429	7.480807	7.255706	7.277018	7.309819	7.434134	7.70001	7.478055	7.416876	8.148904	7.489631	6.977695	7.482429	7.491529	7.18274	7.201558	7.216018	7.52555	7.554568	7.148029	7.159641
202191_s_at	7.100822	8.301752	7.31752	7.947493	8.923224	7.447652	7.417255	7.785005	9.06469	8.253674	8.127011	7.408297	7.865915	8.424833	9.013097	8.461256	7.764159	7.444828	8.18712	8.125846	8.364212	7.497626	8.208412	7.348799	8.185158	7.301031	9.000288	8.683935	7.728117	8.18988	7.483396	8.183376	7.937042	7.747009	8.431086	8.503966	8.505199	8.694803	8.59267	8.00635	9.194243	7.810015	8.398981	7.46133	8.271486	8.077467	8.20355	8.395709	8.308076	7.14675	8.120068	7.950352	7.385421	8.64342	8.178178	9.635026	9.103774	8.200614	9.243937	8.447217	8.771843	9.033374	8.73607	8.220555	8.993344	8.547622	8.389583	8.40863	8.781676	9.047642	8.761055	8.968421	7.993009	8.577681	8.558139	8.335546	8.727309	8.387328	9.020352	7.939572	8.66776	8.27838	8.23101	8.853181	8.816781	9.154972	8.750833	10.083352	8.157183	8.608698	9.144416
207217_s_at	6.764107	6.848897	6.7519	6.710836	7.019398	6.96037	6.894215	6.764801	6.759361	6.786404	7.200455	6.711857	6.652416	6.905974	7.134568	6.977636	6.773918	6.73543	6.458242	6.999212	6.936211	7.276074	7.133063	6.840058	6.745264	6.514945	6.588858	7.07124	6.97253	7.142288	6.595725	6.716054	6.916552	6.821691	6.693057	7.163445	6.729697	6.830074	6.87119	6.806367	6.681224	7.23409	6.916509	7.007358	7.087925	6.845763	6.47124	6.787359	6.696062	6.918081	7.055901	6.864643	6.659074	7.220962	6.953258	6.987606	7.199405	7.371898	7.149888	7.062613	6.980004	7.098431	7.262628	7.060604	7.016472	7.54209	7.441777	7.204408	7.125066	7.312965	7.452698	7.412433	7.100119	7.105722	7.034691	7.295713	7.152726	7.01077	7.06413	7.282485	7.143755	7.026872	7.093098	7.159258	7.13711	7.112583	7.122737	7.124084	7.572468	7.177063	7.328248
209537_at	9.169887	8.955438	8.86225	8.574247	8.935913	8.741227	8.654316	8.84812	8.960083	9.126405	8.701197	8.806162	8.605044	9.189873	8.659671	8.383889	8.603552	8.986917	8.696276	8.826808	9.082332	8.669688	9.417089	8.510601	8.610831	8.739543	8.865618	8.844384	8.935034	8.601536	8.476219	8.668314	8.105056	8.853417	9.011947	8.760298	9.084176	8.543992	8.924091	8.744344	8.546466	9.040879	8.418843	8.644849	8.780527	9.023334	8.742346	8.801543	8.719565	9.193989	8.647782	8.432385	8.434134	8.666636	9.704978	9.52417	9.435736	8.105993	9.147058	9.33806	8.565012	9.233261	8.741006	9.071553	8.976018	7.913263	8.493647	8.582552	8.941433	8.91164	8.686519	8.9075	8.835529	8.570896	8.650014	8.881584	8.737403	8.621342	8.853149	8.43187	9.180362	8.94979	8.873279	8.486102	9.878438	9.081292	9.160562	10.193851	9.214565	9.659385	9.319425
